id,post,user
1679,4001,8953
1680,39706,21187
1681,3334,4158
1682,20545,133
1683,9737,24833
1684,29042,11126
1685,4453,14391
1686,10091,19129
1687,19706,20870
1688,17897,20541
1689,29931,13532
1690,18756,1996
1691,11324,7631
1692,12790,21264
1693,2681,1438
1694,21741,20442
1695,28825,23319
1696,31635,1442
1697,27496,15300
1698,38992,6711
1699,11825,11831
1700,31545,6313
1701,39187,16925
1702,31467,16797
1703,34013,7521
1704,7239,7168
1705,7697,13827
1706,2813,17477
1707,38563,12525
1708,27432,15467
1709,15617,22105
1710,5379,920
1711,6742,24795
1712,29399,4914
1713,855,17082
1714,8102,7087
1715,39216,20513
1716,238,5909
1717,33517,5596
1718,38819,21601
1719,31461,20863
1720,6970,17367
1721,33445,18045
1722,10880,7840
1723,24556,12175
1724,1646,23273
1725,6139,14906
1726,3143,2345
1727,29117,18280
1728,26980,9423
1729,10538,18835
1730,21620,17286
1731,21270,18875
1732,37130,1858
1733,14770,2082
1734,5057,291
1735,15544,9534
1736,28150,6311
1737,34702,16162
1738,38668,20548
1739,19889,19705
1740,31673,8323
1741,26731,15432
1742,35450,5663
1743,25600,7582
1744,33514,19997
1745,32821,19463
1746,10333,16374
1747,38777,7393
1748,17426,5816
1749,18790,17220
1750,14765,6446
1751,8820,23041
1752,38285,24904
1753,33925,19943
1754,13800,22906
1755,35245,16706
1756,6864,5650
1757,9360,12103
1758,8398,17968
1759,29587,2388
1760,16982,17356
1761,18630,15710
1762,16837,7225
1763,1524,13083
1764,25457,24237
1765,20331,16934
1766,16346,11083
1767,11559,5486
1768,32764,1841
1769,3817,13270
1770,7498,6043
1771,11448,15772
1772,35727,1942
1773,36182,21436
1774,15557,24394
1775,35763,1077
1776,16693,6844
1777,15577,1995
1778,25032,10890
1779,14186,19790
1780,39548,5174
1781,22935,20241
1782,12002,15249
1783,24291,15094
1784,21226,1422
1785,36576,13242
1786,21868,13885
1787,15492,18542
1788,36575,5132
1789,34346,410
1790,25580,1055
1791,35271,7566
1792,32093,22451
1793,15930,22215
1794,11834,8769
1795,12267,21763
1796,19654,4005
1797,35434,17112
1798,33860,14699
1799,37395,21089
1800,38213,21927
1801,8196,17849
1802,38647,21889
1803,32365,15339
1804,35639,7859
1805,32405,19324
1806,3948,179
1807,9296,23237
1808,30565,23253
1809,12253,15620
1810,22210,9605
1811,1413,781
1812,16451,12521
1813,25305,18335
1814,35645,12624
1815,1146,6449
1816,14879,10963
1817,10101,23077
1818,15585,22544
1819,15171,6392
1820,17613,17989
1821,32491,9619
1822,12792,18770
1823,35295,2911
1824,34008,22998
1825,20793,20071
1826,4832,13699
1827,18630,14605
1828,27920,144
1829,24576,5591
1830,17681,18799
1831,37712,18707
1832,18212,1128
1833,30321,12413
1834,24557,21140
1835,27941,3834
1836,3726,18479
1837,12609,22174
1838,2883,16699
1839,27637,9857
1840,34699,20120
1841,6527,21574
1842,8436,9015
1843,29227,13749
1844,27204,9302
1845,7093,13711
1846,36163,21465
1847,878,7041
1848,27923,15429
1849,36019,24809
1850,38021,21921
1851,5622,19582
1852,14013,24914
1853,27094,22887
1854,39829,23019
1855,22134,9611
1856,24351,15189
1857,8175,3101
1858,10290,10215
1859,1366,8059
1860,9918,17854
1861,39585,7530
1862,20741,4540
1863,17134,19017
1864,37513,13516
1865,7683,18934
1866,2172,6068
1867,6701,1107
1868,18368,2343
1869,22980,23691
1870,18550,9398
1871,5012,7407
1872,27699,17822
1873,6884,23142
1874,27667,4491
1875,18218,16639
1876,30851,14528
1877,33388,3907
1878,22643,20885
1879,13309,13638
1880,3182,8096
1881,38769,1436
1882,9155,4415
1883,34067,4888
1884,14986,16012
1885,4848,1238
1886,24947,22652
1887,24125,5088
1888,3150,11749
1889,22404,11414
1890,28439,23268
1891,27766,19134
1892,28992,9454
1893,29089,24304
1894,38169,348
1895,17198,21910
1896,18506,3607
1897,18150,5109
1898,29155,24996
1899,20398,4161
1900,33075,17749
1901,25929,24886
1902,8110,3699
1903,23784,8475
1904,18600,5100
1905,24391,6894
1906,773,19099
1907,3761,16791
1908,20949,11883
1909,5518,24240
1910,34662,21437
1911,9472,8227
1912,2112,1330
1913,36426,15791
1914,7830,18045
1915,12766,13489
1916,711,22661
1917,10987,5026
1918,7256,9933
1919,11318,9784
1920,36213,5810
1921,20559,4022
1922,6151,5663
1923,31718,16119
1924,23664,15523
1925,36630,11423
1926,22358,7864
1927,25591,9580
1928,26332,3864
1929,5577,24164
1930,9928,15727
1931,19199,6717
1932,18612,20348
1933,20314,17536
1934,37171,19958
1935,14026,13863
1936,25512,10270
1937,38639,5194
1938,28225,22984
1939,15407,4100
1940,7618,15260
1941,37073,20317
1942,32936,21851
1943,33989,20380
1944,5243,12113
1945,20270,421
1946,38387,17308
1947,26013,14358
1948,30491,24835
1949,8817,21546
1950,34207,1010
1951,24453,1931
1952,9534,16706
1953,19133,6109
1954,39024,3168
1955,4411,12124
1956,12150,474
1957,16673,19250
1958,26984,14255
1959,12516,7172
1960,33968,20878
1961,23837,3043
1962,25377,4972
1963,5636,1377
1964,24483,1088
1965,21305,13496
1966,36651,24823
1967,30328,15373
1968,11451,21336
1969,25476,6172
1970,8702,10019
1971,21203,2614
1972,33786,19263
1973,28939,15939
1974,22347,22188
1975,11591,13513
1976,24553,23812
1977,10112,22464
1978,11871,22169
1979,2807,12623
1980,24839,21230
1981,25150,11005
1982,19224,44
1983,298,7024
1984,30142,4638
1985,16471,19940
1986,35207,14903
1987,32834,20566
1988,28497,2385
1989,39853,1378
1990,34006,21457
1991,20911,24195
1992,34615,283
1993,14361,23543
1994,9710,2956
1995,27541,17281
1996,21251,23758
1997,37892,16083
1998,9522,19598
1999,21205,4609
2000,32836,9288
2001,18733,4355
2002,8823,18958
2003,14854,15876
2004,15834,6107
2005,5042,17388
2006,7415,16562
2007,9025,4775
2008,821,10878
2009,9659,3308
2010,33383,16180
2011,20151,20873
2012,36499,10511
2013,33239,3761
2014,11450,4021
2015,8595,7361
2016,26269,19861
2017,18356,12752
2018,14940,17926
2019,5936,1087
2020,22532,3324
2021,18114,8448
2022,36288,19125
2023,27759,13467
2024,28901,24462
2025,39908,22855
2026,22823,17851
2027,35877,6258
2028,32951,16435
2029,22507,1713
2030,14402,6601
2031,35406,24635
2032,28088,19684
2033,19057,14309
2034,33513,3934
2035,9506,2720
2036,37792,250
2037,37319,20235
2038,36649,22681
2039,18914,750
2040,17929,2587
2041,4177,20308
2042,34932,19196
2043,10329,3821
2044,30022,23837
2045,32890,4121
2046,28592,984
2047,19615,11898
2048,2145,5616
2049,3442,15226
2050,22168,10535
2051,4612,5564
2052,14057,2021
2053,30376,24337
2054,26438,7003
2055,11224,4005
2056,32849,22002
2057,39169,14
2058,33991,13897
2059,25683,4983
2060,28200,10911
2061,21077,6943
2062,14189,15584
2063,9057,19564
2064,39933,24630
2065,7308,4844
2066,11558,10227
2067,11456,20432
2068,17051,10705
2069,4429,2578
2070,13576,18435
2071,26424,2259
2072,19327,20080
2073,16797,18179
2074,15027,7057
2075,2064,8804
2076,25935,8491
2077,30158,13365
2078,29082,3497
2079,22770,5499
2080,10267,16557
2081,35868,8256
2082,10871,3929
2083,16539,2173
2084,39575,21422
2085,8374,20038
2086,18772,18707
2087,36168,960
2088,362,11126
2089,38474,10629
2090,2472,24912
2091,2940,1166
2092,23108,24414
2093,2263,17624
2094,32220,20978
2095,28233,21364
2096,19442,24757
2097,32023,21707
2098,39720,16358
2099,6659,16025
2100,15828,23170
2101,35372,2335
2102,20740,13532
2103,2307,4405
2104,34235,23020
2105,35376,5905
2106,33004,23390
2107,38100,16748
2108,37968,10763
2109,2631,3561
2110,36172,13117
2111,8998,5534
2112,6123,22052
2113,26274,21621
2114,16827,4291
2115,727,10462
2116,20710,21781
2117,3580,15626
2118,11927,11926
2119,37055,15865
2120,10848,10302
2121,11560,666
2122,4477,19701
2123,19316,13976
2124,11502,2495
2125,16867,4557
2126,10076,6352
2127,12962,6883
2128,17728,20891
2129,15528,4411
2130,21354,5230
2131,32882,23001
2132,11310,17823
2133,20699,11350
2134,20517,9949
2135,4477,18080
2136,15679,15717
2137,4488,17902
2138,32676,7546
2139,12441,17698
2140,26909,19636
2141,29562,17138
2142,10214,9158
2143,39978,19188
2144,39976,15823
2145,26113,7659
2146,34267,15989
2147,32019,9346
2148,28794,24828
2149,31466,18792
2150,14331,12437
2151,2439,14830
2152,4782,18705
2153,9542,4678
2154,945,24031
2155,23433,15800
2156,27627,2131
2157,15149,1860
2158,13889,1284
2159,13614,13712
2160,27576,11874
2161,21678,19385
2162,31687,12814
2163,13749,5783
2164,21600,22370
2165,3376,19396
2166,32944,18824
2167,27195,15158
2168,9783,13333
2169,13442,10875
2170,25165,18825
2171,33550,7584
2172,32856,22089
2173,39347,15819
2174,38086,20456
2175,25699,16661
2176,1911,17304
2177,35815,17409
2178,39527,6521
2179,35814,10301
2180,36558,10459
2181,31616,1071
2182,26816,1173
2183,29484,16053
2184,19908,22951
2185,19011,8058
2186,1727,15856
2187,38531,22386
2188,17207,19154
2189,28351,11241
2190,29665,3688
2191,33395,21280
2192,38346,4787
2193,20113,20524
2194,17481,6849
2195,38677,2467
2196,38492,6471
2197,10433,17655
2198,39524,11468
2199,35836,24373
2200,12684,8710
2201,22306,824
2202,24854,19543
2203,28894,7999
2204,10710,19166
2205,36998,20782
2206,31540,21422
2207,26956,7700
2208,23381,163
2209,22291,1289
2210,20730,22882
2211,15887,23666
2212,2968,19284
2213,12136,5115
2214,24615,6872
2215,31552,355
2216,11127,4834
2217,35705,11475
2218,13818,2237
2219,36743,12612
2220,24498,18921
2221,13043,21772
2222,22822,5954
2223,20434,11142
2224,26484,487
2225,24788,5050
2226,3237,21057
2227,14169,12478
2228,16112,16237
2229,23911,4837
2230,31051,16660
2231,25362,10220
2232,9585,2691
2233,8722,3234
2234,39169,24812
2235,14109,24201
2236,30961,14405
2237,27502,8991
2238,7805,9659
2239,4887,18188
2240,4444,16375
2241,12015,14858
2242,16947,16409
2243,12889,10336
2244,1760,4736
2245,26367,1349
2246,4339,4177
2247,17224,22925
2248,18480,7370
2249,20465,1233
2250,11356,3303
2251,25372,6935
2252,38300,14221
2253,10056,13485
2254,5180,10200
2255,21808,5660
2256,28268,12768
2257,21610,1210
2258,10839,16122
2259,25161,21228
2260,6721,8319
2261,19248,6336
2262,14446,20991
2263,9455,20282
2264,33657,18691
2265,13761,1466
2266,29814,21846
2267,14558,10017
2268,38712,1766
2269,12079,12836
2270,36016,7116
2271,10885,3766
2272,5108,2254
2273,17868,18099
2274,33776,18836
2275,29047,5369
2276,37404,4266
2277,27351,19490
2278,35606,24003
2279,27901,5708
2280,10584,18872
2281,34232,11696
2282,37410,12919
2283,6966,5226
2284,32833,17078
2285,38948,16213
2286,4426,21005
2287,23695,11130
2288,8308,14243
2289,39509,14567
2290,27073,17996
2291,20144,19543
2292,25817,316
2293,20498,10136
2294,8511,21035
2295,21632,6297
2296,2643,18190
2297,25399,14142
2298,35112,9644
2299,24068,13137
2300,29889,18163
2301,32056,11004
2302,10013,22023
2303,36798,5245
2304,14714,22364
2305,30857,12840
2306,22014,18108
2307,18538,794
2308,14848,20582
2309,79,13987
2310,24678,10812
2311,34440,10192
2312,31206,14590
2313,21154,20871
2314,66,3164
2315,34398,24599
2316,31201,2673
2317,14940,18265
2318,36787,4975
2319,4360,21812
2320,24997,17348
2321,3720,11088
2322,24770,6083
2323,15009,14815
2324,28470,22766
2325,38926,14130
2326,34681,13625
2327,27600,4118
2328,29765,622
2329,37577,704
2330,14403,17967
2331,30133,24195
2332,38886,4350
2333,29056,5071
2334,10607,4056
2335,28624,21356
2336,38827,4801
2337,19400,11397
2338,25065,9245
2339,18690,11428
2340,1267,13332
2341,3028,4824
2342,38743,7680
2343,25009,6523
2344,4475,12945
2345,25267,8176
2346,38049,10763
2347,1143,17187
2348,33306,7016
2349,13346,22818
2350,26494,20333
2351,23409,11284
2352,28624,13916
2353,29495,21894
2354,10152,11356
2355,17596,24933
2356,3549,7498
2357,23330,8492
2358,16325,12271
2359,39097,15883
2360,23381,168
2361,14262,5705
2362,24962,17622
2363,39929,7047
2364,22968,9937
2365,13236,11226
2366,27515,7755
2367,24690,20432
2368,26170,10988
2369,10544,21270
2370,3120,12042
2371,14924,4903
2372,7887,7250
2373,26125,4952
2374,695,9354
2375,3229,16671
2376,27710,15157
2377,12463,7945
2378,11783,8156
2379,26034,10339
2380,26492,10113
2381,4633,8157
2382,36719,14667
2383,22883,11038
2384,25312,12281
2385,23182,3276
2386,36643,4056
2387,8432,7828
2388,24405,6853
2389,34964,16141
2390,4323,22064
2391,9704,4511
2392,28849,10196
2393,18940,1302
2394,13976,23450
2395,23558,6717
2396,1388,20769
2397,5708,6035
2398,38683,24099
2399,15756,15210
2400,11810,23929
2401,10908,1164
2402,1913,24053
2403,15345,22358
2404,23730,9888
2405,14440,21710
2406,1013,19282
2407,658,24587
2408,25965,19734
2409,10538,9327
2410,31066,6794
2411,1780,11551
2412,4388,16095
2413,39239,13488
2414,9859,6158
2415,23997,12758
2416,33586,15202
2417,32039,23816
2418,36596,24804
2419,24023,24849
2420,5114,17317
2421,55,17478
2422,36704,9279
2423,3938,2167
2424,9508,16312
2425,21401,18061
2426,25223,11845
2427,9230,16179
2428,11418,17397
2429,7344,9938
2430,16882,24777
2431,12994,8306
2432,31895,12817
2433,37439,12751
2434,2858,22193
2435,13624,1804
2436,1987,10194
2437,20524,3575
2438,22906,15581
2439,30880,2574
2440,21424,8748
2441,39832,11099
2442,12049,14383
2443,22717,15246
2444,1224,505
2445,32420,6716
2446,37922,12637
2447,7176,4789
2448,11179,19349
2449,12390,4040
2450,35633,6438
2451,38267,19402
2452,38089,811
2453,26395,10064
2454,1914,22911
2455,3218,5954
2456,19139,9708
2457,29202,12159
2458,24574,23727
2459,6462,12502
2460,20606,9833
2461,38245,5399
2462,37526,22828
2463,39096,24753
2464,14239,15865
2465,17663,15132
2466,39737,19613
2467,39894,9942
2468,35272,11623
2469,23476,20338
2470,6462,23161
2471,21081,20861
2472,34041,7702
2473,14327,10611
2474,3417,4307
2475,22277,11577
2476,25364,16788
2477,16950,2934
2478,34485,22812
2479,28626,19894
2480,26611,2613
2481,15195,6886
2482,32280,20369
2483,33368,24540
2484,14890,16434
2485,6551,22841
2486,36195,24726
2487,39173,15759
2488,26721,17480
2489,18766,24349
2490,6437,21072
2491,25078,3501
2492,30905,12206
2493,34459,12627
2494,350,9334
2495,6963,22430
2496,7570,12621
2497,18462,17761
2498,5917,12790
2499,31008,6019
2500,19021,6930
2501,467,16511
2502,7407,14226
2503,5310,24399
2504,34660,5268
2505,17496,13200
2506,17063,8487
2507,13219,15901
2508,8659,1144
2509,13807,15062
2510,27926,21893
2511,3869,20294
2512,38566,12509
2513,31212,7306
2514,23518,22040
2515,37397,13338
2516,37248,15631
2517,13113,11750
2518,3435,10677
2519,35945,18377
2520,36390,18922
2521,29601,8347
2522,17450,18343
2523,209,11768
2524,25832,20981
2525,38512,17387
2526,19337,20148
2527,31689,3610
2528,34128,619
2529,28508,15340
2530,32598,9344
2531,36753,20129
2532,9488,4188
2533,26810,22197
2534,23154,10456
2535,36696,5509
2536,20175,14561
2537,36253,198
2538,37134,4794
2539,24429,6444
2540,36778,3897
2541,24256,21792
2542,31253,15908
2543,20692,4142
2544,26292,12077
2545,21249,4994
2546,6639,1697
2547,4960,10973
2548,31381,4083
2549,22678,15702
2550,214,2936
2551,15550,19204
2552,27491,21363
2553,6898,14828
2554,25133,6673
2555,14959,17093
2556,2632,22999
2557,28869,9808
2558,27079,953
2559,10490,21464
2560,34644,24963
2561,39890,19992
2562,7275,8241
2563,27784,22609
2564,27867,23812
2565,12137,17988
2566,16818,6608
2567,8347,23931
2568,34884,20042
2569,17277,15506
2570,15959,1396
2571,38695,8254
2572,8359,3369
2573,34103,6723
2574,15404,4671
2575,23333,1399
2576,29440,23669
2577,14449,3389
2578,19915,24245
2579,221,11584
2580,11147,7481
2581,2926,8141
2582,39252,17244
2583,25994,22771
2584,13035,5695
2585,27126,12858
2586,20394,15362
2587,38961,1834
2588,22573,2889
2589,28139,16597
2590,4232,11485
2591,16096,526
2592,36324,3539
2593,31822,11553
2594,39250,2210
2595,5026,21024
2596,30835,21672
2597,38364,15224
2598,18142,3060
2599,23906,19764
2600,9073,4590
2601,10357,3259
2602,32896,9391
2603,32933,22840
2604,31501,2955
2605,26482,8194
2606,3637,15680
2607,2637,11997
2608,4021,8167
2609,25282,9882
2610,1962,11192
2611,16786,15175
2612,34934,4542
2613,14580,8784
2614,25755,10580
2615,16635,23817
2616,16026,1795
2617,37590,16321
2618,31250,17683
2619,8109,13746
2620,2116,7061
2621,7810,1997
2622,27885,18464
2623,26995,12362
2624,7071,11043
2625,39992,15011
2626,37688,14519
2627,17999,861
2628,1700,8030
2629,16607,9749
2630,1429,4060
2631,37524,15970
2632,12551,7800
2633,1979,8839
2634,25026,17263
2635,2506,5802
2636,9678,15093
2637,8685,21301
2638,7308,11655
2639,16456,1615
2640,12976,14957
2641,7580,22224
2642,6248,13276
2643,479,14933
2644,11105,6099
2645,23548,21687
2646,34692,2051
2647,15149,4711
2648,18210,22396
2649,25130,22558
2650,6219,23254
2651,14223,6002
2652,10297,6537
2653,32947,2386
2654,35933,17063
2655,808,15597
2656,369,17035
2657,31507,17983
2658,21794,23149
2659,39170,19590
2660,8879,12122
2661,11571,12295
2662,39610,73
2663,31825,3509
2664,17295,6128
2665,35402,3888
2666,23174,9404
2667,7131,6834
2668,30126,7596
2669,14028,22650
2670,25316,2167
2671,22937,14618
2672,10532,11652
2673,27785,267
2674,14333,2560
2675,12201,5584
2676,7453,12047
2677,7477,9205
2678,34899,2416
2679,10715,23847
2680,7476,3619
2681,35546,17265
2682,31550,19410
2683,33216,4038
2684,3113,8877
2685,33750,14139
2686,7779,7204
2687,21626,18811
2688,27663,15904
2689,36539,20977
2690,34413,17809
2691,39487,8957
2692,3632,8929
2693,21401,21921
2694,1231,2889
2695,6247,11589
2696,26729,20747
2697,7070,4699
2698,12759,11339
2699,28448,6188
2700,34453,9292
2701,9219,6950
2702,34459,23241
2703,38861,20904
2704,29275,22798
2705,8772,10823
2706,9689,4964
2707,39568,8503
2708,35675,21438
2709,3178,27
2710,7426,4846
2711,5228,4588
2712,38389,6738
2713,3013,24045
2714,2456,19189
2715,35598,6430
2716,38814,3250
2717,29020,9027
2718,21729,1915
2719,23159,14642
2720,27023,15112
2721,30521,1149
2722,11386,7902
2723,15653,5260
2724,9177,7377
2725,39043,9518
2726,17377,2
2727,22591,12032
2728,37015,8265
2729,32349,11772
2730,30695,24054
2731,6055,7715
2732,24147,7054
2733,22786,14706
2734,426,24432
2735,29720,19933
2736,10014,21774
2737,14339,11711
2738,17620,23593
2739,19473,16834
2740,17327,15292
2741,999,1850
2742,18203,12777
2743,23951,18438
2744,20466,8308
2745,5289,8331
2746,15024,2834
2747,14274,19804
2748,24457,1101
2749,4763,3569
2750,6340,4634
2751,22119,17057
2752,27671,2362
2753,17961,20713
2754,16542,23651
2755,13234,9288
2756,13244,18310
2757,38158,20921
2758,10800,3923
2759,32792,23686
2760,15538,7543
2761,38844,12184
2762,9472,7879
2763,37650,8258
2764,19416,19999
2765,38526,21909
2766,632,23207
2767,28134,10419
2768,11477,18092
2769,10166,8976
2770,4154,19433
2771,36183,11650
2772,24041,4291
2773,15418,19008
2774,16571,15226
2775,14781,8725
2776,27980,7055
2777,17679,19690
2778,29576,4477
2779,14076,3614
2780,38337,5530
2781,30779,2084
2782,27583,23488
2783,2390,22097
2784,33205,11759
2785,17278,13518
2786,33087,23435
2787,23664,3591
2788,25238,22258
2789,5763,9696
2790,23800,10756
2791,28019,14221
2792,6040,11147
2793,11753,16336
2794,26183,334
2795,23499,10979
2796,33406,5196
2797,5946,4603
2798,34285,21236
2799,5111,13096
2800,878,5600
2801,37018,15215
2802,15755,2861
2803,20916,6345
2804,23332,11725
2805,39891,2216
2806,23582,22038
2807,39936,23026
2808,13006,11116
2809,3474,5592
2810,16810,13050
2811,35389,14952
2812,10482,11857
2813,26173,1641
2814,13890,20626
2815,33894,21204
2816,4250,19243
2817,21513,21588
2818,12846,11952
2819,36654,10560
2820,32043,16608
2821,30907,12954
2822,27353,11438
2823,28543,13219
2824,2562,4685
2825,2697,7457
2826,13589,15260
2827,17785,12662
2828,6119,20826
2829,7378,18943
2830,28045,24706
2831,2741,17353
