id,artista_id,titulo,genero
792,14210,Song Title 00792,Rock
793,24451,Song Title 00793,Indie
794,2179,Song Title 00794,Classical
795,21561,Song Title 00795,R&B
796,2365,Song Title 00796,Electronic
797,24572,Song Title 00797,Rock
798,15735,Song Title 00798,Electronic
799,17851,Song Title 00799,R&B
800,5599,Song Title 00800,Classical
801,5414,Song Title 00801,Metal
802,5980,Song Title 00802,Rock
803,12697,Song Title 00803,Indie
804,2577,Song Title 00804,Rock
805,3274,Song Title 00805,Pop
806,15344,Song Title 00806,Classical
807,24152,Song Title 00807,Classical
808,10054,Song Title 00808,Classical
809,6539,Song Title 00809,Indie
810,929,Song Title 00810,Indie
811,8996,Song Title 00811,Pop
812,14527,Song Title 00812,Pop
813,3722,Song Title 00813,Rock
814,3551,Song Title 00814,Hip-Hop
815,19291,Song Title 00815,Pop
816,24064,Song Title 00816,R&B
817,24487,Song Title 00817,R&B
818,9727,Song Title 00818,Classical
819,16435,Song Title 00819,Classical
820,15004,Song Title 00820,Electronic
821,19631,Song Title 00821,Jazz
822,6372,Song Title 00822,Jazz
823,11436,Song Title 00823,Hip-Hop
824,11451,Song Title 00824,Classical
825,4054,Song Title 00825,Hip-Hop
826,4913,Song Title 00826,Indie
827,11374,Song Title 00827,Electronic
828,11205,Song Title 00828,Electronic
829,760,Song Title 00829,Classical
830,19441,Song Title 00830,Hip-Hop
831,2971,Song Title 00831,Electronic
832,6911,Song Title 00832,Metal
833,17230,Song Title 00833,Electronic
834,8306,Song Title 00834,Jazz
835,20964,Song Title 00835,Jazz
836,13455,Song Title 00836,Electronic
837,5108,Song Title 00837,Pop
838,23201,Song Title 00838,Pop
839,4113,Song Title 00839,R&B
840,15679,Song Title 00840,Metal
841,20741,Song Title 00841,Metal
842,24517,Song Title 00842,Classical
843,15731,Song Title 00843,Jazz
844,2151,Song Title 00844,Metal
845,22275,Song Title 00845,Metal
846,18296,Song Title 00846,Pop
847,2022,Song Title 00847,Pop
848,864,Song Title 00848,Jazz
849,16365,Song Title 00849,Classical
850,21992,Song Title 00850,R&B
851,2074,Song Title 00851,Jazz
852,14143,Song Title 00852,Rock
853,5991,Song Title 00853,Classical
854,10399,Song Title 00854,Indie
855,7704,Song Title 00855,Indie
856,18058,Song Title 00856,Metal
857,2276,Song Title 00857,Indie
858,21648,Song Title 00858,Pop
859,2597,Song Title 00859,Indie
860,24173,Song Title 00860,Hip-Hop
861,7457,Song Title 00861,Electronic
862,16656,Song Title 00862,Indie
863,21285,Song Title 00863,Pop
864,9807,Song Title 00864,Jazz
865,14756,Song Title 00865,Rock
866,24905,Song Title 00866,Metal
867,17841,Song Title 00867,Hip-Hop
868,22890,Song Title 00868,Metal
869,9998,Song Title 00869,Electronic
870,4828,Song Title 00870,Jazz
871,16718,Song Title 00871,Electronic
872,20630,Song Title 00872,Hip-Hop
873,4886,Song Title 00873,Indie
874,14157,Song Title 00874,Jazz
875,337,Song Title 00875,Rock
876,13477,Song Title 00876,Classical
877,20128,Song Title 00877,Electronic
878,24531,Song Title 00878,Electronic
879,3950,Song Title 00879,Electronic
880,2100,Song Title 00880,Classical
881,6781,Song Title 00881,Metal
882,16402,Song Title 00882,Electronic
883,20327,Song Title 00883,Hip-Hop
884,2847,Song Title 00884,R&B
885,23293,Song Title 00885,Classical
886,1915,Song Title 00886,Classical
887,8013,Song Title 00887,Jazz
888,11357,Song Title 00888,R&B
889,16042,Song Title 00889,Metal
890,8598,Song Title 00890,Hip-Hop
891,11417,Song Title 00891,Rock
892,13217,Song Title 00892,Classical
893,10163,Song Title 00893,Pop
894,19821,Song Title 00894,Electronic
895,21074,Song Title 00895,Rock
896,15045,Song Title 00896,Pop
897,12178,Song Title 00897,Electronic
898,3680,Song Title 00898,R&B
899,8078,Song Title 00899,Jazz
900,5282,Song Title 00900,Jazz
901,21268,Song Title 00901,Hip-Hop
902,15597,Song Title 00902,Jazz
903,19838,Song Title 00903,Electronic
904,13199,Song Title 00904,Hip-Hop
905,9005,Song Title 00905,Metal
906,6939,Song Title 00906,R&B
907,23057,Song Title 00907,R&B
908,9562,Song Title 00908,Indie
909,21613,Song Title 00909,Electronic
910,10399,Song Title 00910,Electronic
911,5697,Song Title 00911,Rock
912,9718,Song Title 00912,Indie
913,1769,Song Title 00913,Pop
914,934,Song Title 00914,R&B
915,21885,Song Title 00915,Classical
916,2243,Song Title 00916,Jazz
917,17983,Song Title 00917,Electronic
918,5890,Song Title 00918,Classical
919,13846,Song Title 00919,Metal
920,14639,Song Title 00920,Jazz
921,24017,Song Title 00921,Rock
922,9167,Song Title 00922,Hip-Hop
923,21511,Song Title 00923,Indie
924,21415,Song Title 00924,Jazz
925,15696,Song Title 00925,R&B
926,3497,Song Title 00926,Hip-Hop
927,2404,Song Title 00927,Indie
928,6885,Song Title 00928,Indie
929,21845,Song Title 00929,Jazz
930,6030,Song Title 00930,Rock
931,16865,Song Title 00931,Metal
932,21091,Song Title 00932,Electronic
933,67,Song Title 00933,Metal
934,17137,Song Title 00934,Hip-Hop
935,15649,Song Title 00935,Metal
936,13110,Song Title 00936,Hip-Hop
937,6954,Song Title 00937,Electronic
938,14028,Song Title 00938,Rock
939,8316,Song Title 00939,Classical
940,23545,Song Title 00940,Rock
941,13141,Song Title 00941,Classical
942,12780,Song Title 00942,Electronic
943,10795,Song Title 00943,Hip-Hop
944,22397,Song Title 00944,Rock
945,4145,Song Title 00945,Jazz
946,16548,Song Title 00946,Indie
947,919,Song Title 00947,Jazz
948,17436,Song Title 00948,Rock
949,3415,Song Title 00949,Indie
950,13768,Song Title 00950,R&B
951,15068,Song Title 00951,Jazz
952,5401,Song Title 00952,Classical
953,8067,Song Title 00953,Pop
954,24364,Song Title 00954,Rock
955,19880,Song Title 00955,Classical
956,2255,Song Title 00956,R&B
957,15967,Song Title 00957,Jazz
958,16288,Song Title 00958,Hip-Hop
959,5307,Song Title 00959,Metal
960,9466,Song Title 00960,Metal
961,18914,Song Title 00961,Jazz
962,19961,Song Title 00962,Indie
963,4391,Song Title 00963,Indie
964,21996,Song Title 00964,Jazz
965,21225,Song Title 00965,Jazz
966,4946,Song Title 00966,Jazz
967,13850,Song Title 00967,Classical
968,1857,Song Title 00968,Indie
969,12472,Song Title 00969,Pop
970,18218,Song Title 00970,Electronic
971,8522,Song Title 00971,Metal
972,9291,Song Title 00972,R&B
973,18620,Song Title 00973,Indie
974,10430,Song Title 00974,Indie
975,22541,Song Title 00975,Jazz
976,23533,Song Title 00976,Rock
977,16684,Song Title 00977,Jazz
978,11995,Song Title 00978,Rock
979,1367,Song Title 00979,Metal
980,10148,Song Title 00980,Rock
981,24071,Song Title 00981,R&B
982,10841,Song Title 00982,Pop
983,13316,Song Title 00983,Hip-Hop
984,4449,Song Title 00984,Classical
985,19723,Song Title 00985,R&B
986,16423,Song Title 00986,Classical
987,283,Song Title 00987,Rock
988,5428,Song Title 00988,Jazz
989,11264,Song Title 00989,Metal
990,316,Song Title 00990,Metal
991,6171,Song Title 00991,Indie
992,8229,Song Title 00992,Pop
993,7618,Song Title 00993,Pop
994,21447,Song Title 00994,Jazz
995,7431,Song Title 00995,Hip-Hop
996,18633,Song Title 00996,Jazz
997,24765,Song Title 00997,Indie
998,12944,Song Title 00998,Metal
999,12316,Song Title 00999,R&B
1000,11163,Song Title 01000,Hip-Hop
1001,15056,Song Title 01001,Classical
1002,5322,Song Title 01002,Pop
1003,5995,Song Title 01003,Classical
1004,13130,Song Title 01004,R&B
1005,15735,Song Title 01005,Rock
1006,15772,Song Title 01006,Pop
1007,13177,Song Title 01007,Classical
1008,15465,Song Title 01008,Metal
1009,16909,Song Title 01009,Metal
1010,10046,Song Title 01010,Classical
1011,17115,Song Title 01011,Pop
1012,22584,Song Title 01012,Pop
1013,13281,Song Title 01013,R&B
1014,6911,Song Title 01014,R&B
1015,10619,Song Title 01015,Hip-Hop
1016,10758,Song Title 01016,Metal
1017,7803,Song Title 01017,Jazz
1018,14402,Song Title 01018,Hip-Hop
1019,3084,Song Title 01019,Hip-Hop
1020,22818,Song Title 01020,Electronic
1021,19033,Song Title 01021,Electronic
1022,13422,Song Title 01022,Metal
1023,4173,Song Title 01023,Indie
1024,8507,Song Title 01024,Classical
1025,20079,Song Title 01025,Electronic
1026,9837,Song Title 01026,Metal
1027,5180,Song Title 01027,Rock
1028,9498,Song Title 01028,Metal
1029,5480,Song Title 01029,Rock
1030,3700,Song Title 01030,Metal
1031,7450,Song Title 01031,Electronic
1032,23352,Song Title 01032,R&B
1033,10852,Song Title 01033,Rock
1034,24334,Song Title 01034,R&B
1035,18077,Song Title 01035,Pop
1036,1439,Song Title 01036,Pop
1037,7392,Song Title 01037,Indie
1038,4958,Song Title 01038,Classical
1039,8971,Song Title 01039,Hip-Hop
1040,3130,Song Title 01040,Classical
1041,6913,Song Title 01041,Rock
1042,14453,Song Title 01042,Jazz
1043,5187,Song Title 01043,Jazz
1044,17074,Song Title 01044,R&B
1045,14646,Song Title 01045,Jazz
1046,9679,Song Title 01046,Jazz
1047,16896,Song Title 01047,Rock
1048,10054,Song Title 01048,Classical
1049,23092,Song Title 01049,Metal
1050,21671,Song Title 01050,Classical
1051,21367,Song Title 01051,Rock
1052,6816,Song Title 01052,Indie
1053,20349,Song Title 01053,Jazz
1054,24389,Song Title 01054,Classical
1055,8914,Song Title 01055,Metal
1056,14389,Song Title 01056,Electronic
1057,20018,Song Title 01057,Indie
1058,2996,Song Title 01058,R&B
1059,23358,Song Title 01059,Pop
1060,4530,Song Title 01060,Indie
1061,16787,Song Title 01061,Hip-Hop
1062,6697,Song Title 01062,Jazz
1063,13621,Song Title 01063,Classical
1064,3889,Song Title 01064,R&B
1065,3132,Song Title 01065,Jazz
1066,3775,Song Title 01066,Rock
1067,22350,Song Title 01067,Jazz
1068,24914,Song Title 01068,Classical
1069,153,Song Title 01069,Pop
1070,2688,Song Title 01070,Classical
1071,23610,Song Title 01071,Pop
1072,24137,Song Title 01072,Electronic
1073,18117,Song Title 01073,R&B
1074,24489,Song Title 01074,Rock
1075,16762,Song Title 01075,Hip-Hop
1076,11232,Song Title 01076,Jazz
1077,18558,Song Title 01077,R&B
1078,7076,Song Title 01078,Jazz
1079,23529,Song Title 01079,Hip-Hop
1080,22693,Song Title 01080,Classical
1081,9560,Song Title 01081,Classical
1082,24039,Song Title 01082,Electronic
1083,17932,Song Title 01083,Metal
1084,12813,Song Title 01084,Electronic
1085,21575,Song Title 01085,Hip-Hop
1086,20203,Song Title 01086,Pop
1087,13124,Song Title 01087,Metal
1088,19727,Song Title 01088,Indie
1089,7097,Song Title 01089,Electronic
1090,3795,Song Title 01090,Classical
1091,23530,Song Title 01091,Metal
1092,8959,Song Title 01092,Indie
1093,20881,Song Title 01093,Classical
1094,16041,Song Title 01094,Hip-Hop
1095,8982,Song Title 01095,Pop
1096,22235,Song Title 01096,Indie
1097,15259,Song Title 01097,Pop
1098,7985,Song Title 01098,R&B
1099,10857,Song Title 01099,Pop
1100,18767,Song Title 01100,Indie
1101,1333,Song Title 01101,Hip-Hop
1102,12897,Song Title 01102,Hip-Hop
1103,18767,Song Title 01103,Metal
1104,8696,Song Title 01104,Rock
1105,24172,Song Title 01105,Metal
1106,12760,Song Title 01106,Electronic
1107,16235,Song Title 01107,Hip-Hop
1108,9616,Song Title 01108,Rock
1109,14447,Song Title 01109,Pop
1110,1797,Song Title 01110,Rock
1111,23445,Song Title 01111,Indie
1112,5137,Song Title 01112,Classical
1113,13029,Song Title 01113,R&B
1114,11807,Song Title 01114,Rock
1115,23813,Song Title 01115,Pop
1116,965,Song Title 01116,Pop
1117,4541,Song Title 01117,R&B
1118,3098,Song Title 01118,R&B
1119,14784,Song Title 01119,Indie
1120,3586,Song Title 01120,Classical
1121,8913,Song Title 01121,R&B
1122,897,Song Title 01122,Jazz
1123,5640,Song Title 01123,Metal
1124,16941,Song Title 01124,Pop
1125,18638,Song Title 01125,Rock
1126,19504,Song Title 01126,Jazz
1127,24128,Song Title 01127,R&B
1128,2670,Song Title 01128,R&B
1129,10092,Song Title 01129,Electronic
1130,8845,Song Title 01130,Rock
1131,9626,Song Title 01131,Hip-Hop
1132,17047,Song Title 01132,Metal
1133,9383,Song Title 01133,Hip-Hop
1134,23186,Song Title 01134,Jazz
1135,9731,Song Title 01135,Classical
1136,8200,Song Title 01136,Classical
1137,4570,Song Title 01137,Electronic
1138,12642,Song Title 01138,Jazz
1139,8869,Song Title 01139,Rock
1140,23529,Song Title 01140,Electronic
1141,4505,Song Title 01141,Rock
1142,16246,Song Title 01142,Indie
1143,23951,Song Title 01143,Pop
1144,18747,Song Title 01144,R&B
1145,4913,Song Title 01145,Classical
1146,10173,Song Title 01146,Electronic
1147,13467,Song Title 01147,Rock
1148,5479,Song Title 01148,Electronic
1149,9404,Song Title 01149,Electronic
1150,15713,Song Title 01150,Metal
1151,7662,Song Title 01151,R&B
1152,19910,Song Title 01152,Classical
1153,1029,Song Title 01153,Jazz
1154,17445,Song Title 01154,Indie
1155,19868,Song Title 01155,Hip-Hop
1156,19697,Song Title 01156,Metal
1157,4488,Song Title 01157,Classical
1158,21464,Song Title 01158,Classical
1159,9285,Song Title 01159,Classical
1160,11853,Song Title 01160,Electronic
1161,8657,Song Title 01161,Electronic
1162,9559,Song Title 01162,Metal
1163,21457,Song Title 01163,Hip-Hop
1164,15099,Song Title 01164,Classical
1165,19368,Song Title 01165,Pop
1166,14069,Song Title 01166,Electronic
1167,13553,Song Title 01167,Jazz
1168,2941,Song Title 01168,Rock
1169,24180,Song Title 01169,Rock
1170,5909,Song Title 01170,Indie
1171,3294,Song Title 01171,R&B
1172,10972,Song Title 01172,Electronic
1173,286,Song Title 01173,Rock
1174,5017,Song Title 01174,Classical
1175,20654,Song Title 01175,Indie
1176,20379,Song Title 01176,Jazz
1177,11498,Song Title 01177,Electronic
1178,20157,Song Title 01178,Metal
1179,7494,Song Title 01179,Jazz
1180,19248,Song Title 01180,R&B
1181,1104,Song Title 01181,Classical
1182,4475,Song Title 01182,Indie
1183,187,Song Title 01183,R&B
1184,4848,Song Title 01184,Hip-Hop
1185,4642,Song Title 01185,R&B
1186,9772,Song Title 01186,Rock
1187,11380,Song Title 01187,Hip-Hop
1188,17168,Song Title 01188,Hip-Hop
1189,12933,Song Title 01189,Jazz
1190,21659,Song Title 01190,Metal
1191,8717,Song Title 01191,Indie
1192,3736,Song Title 01192,Electronic
1193,1177,Song Title 01193,R&B
1194,1301,Song Title 01194,R&B
1195,19471,Song Title 01195,R&B
1196,14277,Song Title 01196,R&B
1197,2112,Song Title 01197,R&B
1198,21512,Song Title 01198,Jazz
1199,1176,Song Title 01199,Metal
1200,23376,Song Title 01200,Metal
1201,8891,Song Title 01201,Metal
1202,17585,Song Title 01202,Hip-Hop
1203,17779,Song Title 01203,Pop
1204,23121,Song Title 01204,Electronic
1205,8600,Song Title 01205,Rock
1206,14072,Song Title 01206,Hip-Hop
1207,4615,Song Title 01207,Pop
1208,24376,Song Title 01208,R&B
1209,22172,Song Title 01209,Electronic
1210,18569,Song Title 01210,Rock
1211,6577,Song Title 01211,Electronic
1212,3609,Song Title 01212,Rock
1213,1443,Song Title 01213,Classical
1214,1635,Song Title 01214,Indie
1215,7505,Song Title 01215,Classical
1216,22330,Song Title 01216,Pop
1217,17238,Song Title 01217,R&B
1218,15879,Song Title 01218,Indie
1219,5890,Song Title 01219,Metal
1220,11882,Song Title 01220,Metal
1221,3304,Song Title 01221,Electronic
1222,24934,Song Title 01222,Metal
1223,20316,Song Title 01223,Jazz
1224,17975,Song Title 01224,Hip-Hop
1225,12727,Song Title 01225,R&B
1226,20558,Song Title 01226,R&B
1227,4443,Song Title 01227,Classical
1228,5342,Song Title 01228,Electronic
1229,3023,Song Title 01229,Rock
1230,9678,Song Title 01230,Jazz
1231,1829,Song Title 01231,Pop
1232,1166,Song Title 01232,Metal
1233,19827,Song Title 01233,Rock
1234,10319,Song Title 01234,Electronic
1235,16541,Song Title 01235,Electronic
1236,17358,Song Title 01236,Pop
1237,14654,Song Title 01237,Rock
1238,14959,Song Title 01238,Rock
1239,4269,Song Title 01239,Electronic
1240,8118,Song Title 01240,Indie
1241,22225,Song Title 01241,Jazz
1242,11241,Song Title 01242,Metal
1243,24251,Song Title 01243,Rock
1244,18076,Song Title 01244,Indie
1245,23503,Song Title 01245,Rock
1246,10465,Song Title 01246,R&B
1247,6807,Song Title 01247,Metal
1248,22997,Song Title 01248,Classical
1249,15940,Song Title 01249,Electronic
1250,19837,Song Title 01250,Classical
1251,17375,Song Title 01251,R&B
1252,19472,Song Title 01252,Pop
1253,11560,Song Title 01253,R&B
1254,6172,Song Title 01254,Pop
1255,12335,Song Title 01255,Rock
1256,21019,Song Title 01256,Rock
1257,22687,Song Title 01257,Indie
1258,20915,Song Title 01258,Hip-Hop
1259,11987,Song Title 01259,Classical
1260,6305,Song Title 01260,R&B
1261,8203,Song Title 01261,R&B
1262,5091,Song Title 01262,Metal
1263,15241,Song Title 01263,Electronic
1264,2048,Song Title 01264,Electronic
1265,22613,Song Title 01265,Metal
1266,22387,Song Title 01266,Hip-Hop
1267,23349,Song Title 01267,Rock
1268,6638,Song Title 01268,Indie
1269,185,Song Title 01269,R&B
1270,8368,Song Title 01270,Indie
1271,10957,Song Title 01271,Pop
1272,9416,Song Title 01272,Metal
1273,2580,Song Title 01273,Indie
1274,23995,Song Title 01274,Rock
1275,20506,Song Title 01275,Classical
1276,7947,Song Title 01276,Classical
1277,21174,Song Title 01277,Indie
1278,3104,Song Title 01278,Pop
1279,10028,Song Title 01279,Hip-Hop
1280,10334,Song Title 01280,R&B
1281,1815,Song Title 01281,Electronic
1282,4308,Song Title 01282,Rock
1283,7879,Song Title 01283,Hip-Hop
1284,3069,Song Title 01284,Indie
1285,2974,Song Title 01285,Electronic
1286,9518,Song Title 01286,R&B
1287,6095,Song Title 01287,Pop
1288,13097,Song Title 01288,Electronic
1289,3080,Song Title 01289,Classical
1290,23713,Song Title 01290,Metal
1291,1834,Song Title 01291,R&B
1292,17115,Song Title 01292,R&B
1293,24678,Song Title 01293,Pop
1294,14108,Song Title 01294,Jazz
1295,9542,Song Title 01295,Electronic
1296,16906,Song Title 01296,Pop
1297,8967,Song Title 01297,R&B
1298,276,Song Title 01298,Indie
1299,21371,Song Title 01299,Hip-Hop
1300,1458,Song Title 01300,R&B
1301,5341,Song Title 01301,Pop
1302,19595,Song Title 01302,Jazz
1303,2793,Song Title 01303,Rock
1304,19368,Song Title 01304,Rock
1305,6311,Song Title 01305,Indie
1306,10949,Song Title 01306,Classical
1307,5382,Song Title 01307,Hip-Hop
1308,12116,Song Title 01308,Pop
1309,16387,Song Title 01309,R&B
1310,23732,Song Title 01310,Pop
1311,18095,Song Title 01311,Electronic
1312,9295,Song Title 01312,Electronic
1313,23319,Song Title 01313,Electronic
1314,15100,Song Title 01314,Metal
1315,10286,Song Title 01315,Indie
1316,19122,Song Title 01316,Electronic
1317,11402,Song Title 01317,Classical
1318,2563,Song Title 01318,R&B
1319,10074,Song Title 01319,Electronic
1320,24555,Song Title 01320,R&B
1321,7386,Song Title 01321,Metal
1322,1282,Song Title 01322,Metal
1323,23503,Song Title 01323,Jazz
1324,3521,Song Title 01324,Pop
1325,4063,Song Title 01325,Metal
1326,12859,Song Title 01326,Pop
1327,24888,Song Title 01327,Classical
1328,17357,Song Title 01328,Jazz
1329,19050,Song Title 01329,Pop
1330,2178,Song Title 01330,Indie
1331,24263,Song Title 01331,Hip-Hop
1332,21567,Song Title 01332,Classical
1333,5599,Song Title 01333,Metal
1334,15481,Song Title 01334,Electronic
1335,14069,Song Title 01335,R&B
1336,9321,Song Title 01336,Electronic
1337,24497,Song Title 01337,Pop
1338,19645,Song Title 01338,Rock
1339,12305,Song Title 01339,Metal
1340,5067,Song Title 01340,Indie
1341,15406,Song Title 01341,Pop
1342,3309,Song Title 01342,Metal
1343,2376,Song Title 01343,Indie
1344,14435,Song Title 01344,Electronic
1345,24011,Song Title 01345,Electronic
1346,3101,Song Title 01346,Pop
1347,11623,Song Title 01347,Pop
1348,23068,Song Title 01348,Metal
1349,2924,Song Title 01349,Hip-Hop
1350,17728,Song Title 01350,Pop
