user_id,nombre_artistico,genero_principal
12073,Scott Shaw,Rock
12075,Elizabeth Reynolds,Pop
12076,Lindsey Davis,Reggae
12078,Heather Paul,Hip Hop
12080,Steven Duffy,Electronic
12082,Veronica Robinson,Country
12083,Brian Garcia,Rock
12095,Christina Williams,Classical
12100,Tasha Ramirez,Rock
12101,Mariah Riley,Country
12107,Dennis Padilla,Blues
12109,Mitchell King,Metal
12110,Victor Washington,R&B
12119,Allen Green,Folk
12120,Nathan Klein,Country
12124,David Baker,Classical
12132,Patrick Roberts,Rock
12138,Phillip Bauer,Country
12142,Stephanie Williams,Jazz
12144,Robert Snyder,Country
12147,Rebecca Sandoval,Electronic
12149,Jesus Scott,Classical
12152,Sarah Avery,Country
12154,Elizabeth Calderon,Electronic
12156,Russell Evans,Hip Hop
12160,Zachary Booth,Reggae
12164,Jared Stokes,R&B
12169,Melissa Edwards,Reggae
12170,Alexis Brown,Metal
12174,Drew Patterson,Pop
12175,William Lopez,Electronic
12178,Christian Palmer,Metal
12183,James Glover,Pop
12184,Timothy Mason,Country
12186,Andrew Harrison,Country
12192,April Henderson,Folk
12193,Madison Cooper,Country
12198,Julia Dougherty,Country
12199,Bobby Becker,Jazz
12200,Grace Thompson,Classical
12201,Michael Tran,Pop
12202,Steven Chambers,Country
12203,Matthew Rowland,Country
12205,Matthew Scott,Folk
12213,Jason Rodriguez,R&B
12214,Amy Phelps,Reggae
12220,Cynthia Spencer,Electronic
12222,Veronica Rodriguez,Country
12234,Maria Howard,Hip Hop
12235,Cynthia Williamson,Pop
12239,David Lawrence,Electronic
12242,Brenda Ramos,Metal
12248,Lisa Wu,Pop
12250,Lisa King,Classical
12253,Alexis Higgins,Rock
12258,Elizabeth Barrett,Country
12267,Jonathan Hunt,Country
12268,Melissa Wagner,Hip Hop
12269,Timothy Wright,Reggae
12272,Kathleen Kelley,Metal
12274,Kathy Cox,Rock
12280,Mary Smith,Metal
12282,Sara Gonzalez,Pop
12283,Rachel Barrett,Folk
12285,Kimberly Zhang,Metal
12294,Diana Villarreal,Pop
12297,Matthew Gates,Electronic
12299,Stephen Bautista,Electronic
12300,Caleb Jones,Folk
12301,Derek Kaiser,Metal
12306,Adam Young,R&B
12310,Thomas Perez,Folk
12314,Larry Jensen,Pop
12315,Joseph Collins,Electronic
12316,Robert Mckinney,Classical
12318,Gerald Mayer,R&B
12319,Brandi Perez,Classical
12321,Olivia Ellison,Rock
12322,Andrea Jackson,Metal
12323,Elizabeth Branch,Folk
12326,Jonathan Ramsey,R&B
12327,Luke Fisher,R&B
12330,Christina Smith,Reggae
12332,Susan Lang,Hip Hop
12333,Dylan Wilson,R&B
12335,James Glover,Country
12338,Brendan Webb,Electronic
12340,Travis Cortez,Folk
12343,Joyce Rosales,Reggae
12357,Marie Hernandez,Blues
12359,Madeline Hill,Blues
12363,John Walker,Rock
12364,Julia Montgomery,Rock
12365,Natalie Harris,Folk
12366,Tina Lucas,Classical
12372,Kristina Santiago,Rock
12375,Joseph Mendoza,Reggae
12376,Jessica Harris,Rock
12378,Meghan Green,Rock
12379,Elizabeth Ramos,Classical
12380,Roberta Best,Folk
12384,Rachel Thomas,Electronic
12388,Diana Brown,Country
12389,Roger Everett,Classical
12403,Elizabeth Sanders,Rock
12404,Rebecca Cook,Electronic
12409,Jared Grant,Jazz
12417,Sarah Bradley,R&B
12420,Richard Shea,Jazz
12425,Curtis Hill,Jazz
12426,Patrick Baker,Pop
12432,Jessica Flores,Folk
12436,Laura Edwards,Country
12440,Sheri Campos,Reggae
12448,Ashley Flores,Reggae
12450,Lori Powers,Blues
12456,Sara Baldwin,Blues
12457,Bonnie Alvarez,Hip Hop
12458,Joshua Kaiser,Country
12462,Jeremy Cortez,Folk
12467,Joseph Delacruz,Country
12468,Luke Armstrong,Folk
12469,Wayne Garner,Blues
12471,Wayne Hernandez,R&B
12477,Adrian Bush,Folk
12482,Cassandra Martinez,Country
12483,Robin Anderson,Metal
12488,Barbara Jones,Reggae
12491,Parker Lee,Electronic
12492,Toni Turner,Electronic
12493,Adam West,Rock
12494,Richard Schmidt,Pop
12497,Amy Edwards,Pop
12502,Kathryn Delacruz,Blues
12506,Donald Ortiz,R&B
12520,Gary Skinner,Classical
12522,Jesus Fuller,Electronic
12525,Dana Scott,Blues
12526,Kevin Alvarez,Reggae
12532,Kathryn Soto,Reggae
12534,Billy Evans,Folk
12547,Hailey Salazar,Reggae
12552,William Owens,Metal
12553,Darryl Gilbert,Jazz
12554,James Hill,Reggae
12555,Marc Gibson,Country
12556,Laura Lane,Blues
12561,Andrew Sullivan,Rock
12563,Sergio Steele,Blues
12564,Teresa Savage,Blues
12565,David Kelly,Metal
12566,Joel Anderson,Reggae
12568,Jackson Mckinney,Hip Hop
12569,Donald Daniels,Rock
12570,Fred Wilkerson,Folk
12575,Beverly Perry,Pop
12577,Kendra Holt,Metal
12584,Charles Curry,Electronic
12591,Steven Smith,Reggae
12593,James Richards,Rock
12594,Alexandria Kline,Hip Hop
12595,Allison Fuller,Pop
12596,Joseph Fletcher,Country
12597,Carolyn Zimmerman,Blues
12600,Megan Williams,Reggae
12603,Samantha Gonzales,Blues
12607,Lisa Baker,Classical
12608,Penny Bradford,Electronic
12609,Miranda Thomas,Jazz
12610,Meghan Taylor,Pop
12611,Michael Juarez,Folk
12619,Nicole Evans,Hip Hop
12621,Adam Phillips,Electronic
12623,Michelle Ruiz,Rock
12625,Brent Johnson,Reggae
12636,Trevor Jones,R&B
12638,Fernando Rodriguez,Country
12643,Valerie Norton,Blues
12644,Michael Mcknight,Rock
12649,Kelly Weber,Folk
12652,Hannah Collins,Jazz
12656,Zachary Torres,Classical
12658,Debra Garcia,Pop
12661,Karen James,R&B
12663,Lori Barrera,Classical
12667,Christopher Valenzuela,Metal
12668,Matthew Gomez,Metal
12670,Charles Vargas,Classical
12674,Luis Martin,R&B
12675,Angela Perez,Electronic
12684,Kristen Carr,Blues
12686,Alexis Thompson,Folk
12687,Anna Gray,Reggae
12693,Mark Williams,Reggae
12698,Eric Osborne,Blues
12701,Angela Burgess,Folk
12702,Glenn Hernandez,Electronic
12704,Monique Baldwin,Classical
12705,Randy Patel,Jazz
12711,Amanda Franco,R&B
12717,Patrick Garrison,Country
12719,Travis Romero,Metal
12720,Tammy Cook,Jazz
12721,Samantha Johnson,Classical
12727,Veronica Thompson,Metal
12728,Joseph Miller,Pop
12735,Richard Thornton,Metal
12736,Alexander Peterson,Electronic
12739,Ryan James,Classical
12741,Linda Sanchez,Rock
12744,Ronald Saunders,Electronic
12745,Thomas Moore,Country
12753,Jonathan Bryant,Blues
12757,Richard Smith,Folk
12758,Tamara Mills,Hip Hop
12761,Andrew Franco,Folk
12765,Willie Mooney,Country
12770,Edward Reed,Country
12771,Robert Wright,Blues
12773,Jay White,Electronic
12779,Michael Strong,Folk
12781,Connor Barnes,Pop
12782,Jorge Pratt,Reggae
12788,Thomas Robles,Rock
12799,Shelley Wade,Jazz
12808,Anthony Brandt,Pop
12814,Andrew Roberts,Hip Hop
12816,Norma Skinner,Hip Hop
12820,Joseph Anderson,Reggae
12823,Valerie Schneider,Jazz
12825,Alexis West,Blues
12826,Eric Brown,Blues
12831,Brian Simmons,Jazz
12833,Angelica Pierce,Reggae
12838,Autumn West,Country
12840,John Lawson,Metal
12843,Rodney Lopez,Blues
12847,Lisa Thompson,Country
12849,James Silva,Country
12851,Denise Mccarthy,Electronic
12854,Kristin Ryan,Country
12859,Matthew Acosta,Classical
12861,Phillip Clark,Metal
12862,Kevin Butler,Hip Hop
12864,Ernest Wade,Metal
12869,Amanda Jenkins,Blues
12871,Kayla Valentine,Jazz
12876,Alice Smith,Classical
12877,Annette Hudson,Hip Hop
12881,Danny Kramer,Rock
12883,Christina Solomon,Blues
12887,Ricardo Hampton,Country
12889,Edward Poole,Country
12890,Victor Parks,Reggae
12900,Matthew Hart,Metal
12903,Christina Small,Electronic
12912,Jeffrey Nguyen,Classical
12916,Aaron Wheeler,Hip Hop
12925,Matthew Wood,R&B
12928,Christopher Hoover,Pop
12929,Bianca Martin,Reggae
12930,April Weber,R&B
12933,Elizabeth Andrews,Country
12935,Ethan Williams,Jazz
12943,James Ballard,Rock
12950,Anna Hart,Electronic
12953,Stanley Smith,Metal
12956,Kendra Lopez,Electronic
12959,Mariah Cox,Country
12960,Jonathan Clements,Electronic
12962,Steven Burke,Reggae
12963,Todd Holmes,Pop
12977,Jaclyn Macdonald,R&B
12985,Shawn Reynolds,Electronic
12987,Jennifer Jones,Hip Hop
12988,Jacob Myers,Folk
12997,Nicole Barker,Metal
12998,Johnny Mills,Jazz
12999,Douglas Gardner,Pop
13000,Margaret Bishop,R&B
13001,Emily Peterson,Pop
13004,Patty Aguilar,Country
13006,Veronica Olson,Rock
13007,Kyle Wright,Country
13008,Seth Gill,Reggae
13010,Tammy Smith,Classical
13011,Thomas Carr,Reggae
13014,Barbara Crawford,Metal
13016,Amy Jones,Country
13019,Jordan Peters,Jazz
13031,Sandra Lambert,Country
13032,Jacob Murphy,Classical
13034,Jeremy Macdonald,Metal
13038,Melissa Cisneros,Electronic
13045,Steven Medina,Folk
13046,Michelle Richards,Jazz
13052,Anthony Owens,Hip Hop
13056,Heidi Ortiz,Blues
13066,Matthew George,Electronic
13078,Terry Kennedy,Rock
13080,Kyle Rivera,Reggae
13081,Meghan Smith,Metal
13087,Steven Armstrong,Country
13090,Jasmine Sutton,Electronic
13091,Sean Richardson,R&B
13092,Christina Sanchez,Electronic
13094,Robert Jones,Classical
13098,Matthew Watson,Reggae
13104,Keith Lucero,Blues
13105,Nancy Kennedy,Country
13106,Chad Franklin,Folk
13109,Christopher Thompson,Pop
13114,Mary Flores,R&B
13118,Shawn Waters,Reggae
13123,Brandon David,Blues
13126,Nicole Mccarty,Rock
13127,Jimmy Lane,Pop
13131,Christopher Miller,Pop
13133,Mark Santiago,Jazz
13135,Crystal Kennedy,R&B
13143,Corey Barnett,Metal
13149,Allison Terrell,Reggae
13150,Rhonda Chandler,Jazz
13152,Walter Jones,Pop
13157,Julie Collins,Electronic
13159,Robert Reeves,Classical
13162,Elizabeth Wright,Pop
13166,Zachary Robinson,Blues
13167,Alexis Jenkins,Folk
13168,Nathan Phillips,Metal
13170,Audrey Gallegos,Hip Hop
13171,Kimberly Shepherd,Folk
13172,Robert Garcia,Classical
13175,Kelli Freeman,Electronic
13177,Kelly Graham,Electronic
13181,Joseph Wilson,R&B
13185,Bryan Mccullough,Rock
13190,Kevin Alexander,Hip Hop
13192,Brian Jackson,Electronic
13193,Colin Preston,Blues
13202,Shelly Mora,Reggae
13207,Linda Logan,Country
13208,Danielle Rivera,Folk
13212,Peter Harris,Folk
13214,David Spencer,Blues
13220,Tom Miller,R&B
13221,Stephen Chandler,Jazz
13222,Jennifer White,Pop
13228,Russell Wilson,Jazz
13231,Ashley Sanchez,Jazz
13235,Raymond Rice,Country
13238,Joyce Higgins,Classical
13242,Daniel Jenkins,Pop
13243,Luis Perkins,Jazz
13244,Matthew Smith,Country
13247,Lisa Watson,Blues
13252,Teresa Ferguson,Reggae
13255,Robert Blackwell,Folk
13258,Samuel Lewis,Hip Hop
13261,Madison Mcmahon,Metal
13266,Barbara Webster,Metal
13269,Heather Deleon,Country
13275,Paul Rice,Rock
13281,Johnny Johnson,Electronic
13282,Travis Miller,Folk
13283,Pamela Middleton,Pop
13284,Heather Burnett,Hip Hop
13285,Casey Ford,Electronic
13292,Kevin Perez,Pop
13293,Brian Banks,Reggae
13294,Ivan Rodriguez,Reggae
13301,Phillip Flynn,R&B
13302,Heather Warren,Country
13303,Carolyn Davis,Pop
13304,Manuel Thompson,Electronic
13307,Andrew Pratt,Reggae
13309,Kathleen Douglas,Reggae
13312,Bryan Mendoza,Metal
13313,Allison Dean,Metal
13318,Xavier Romero,Classical
13326,Victoria Elliott,Jazz
13328,Melanie Calderon,Metal
13330,Juan Lopez,Blues
13333,Brian White,Pop
13335,Kayla Rogers,Metal
13336,Angela Chen,Country
13337,Tammy Johnson,Metal
13338,Beth Johnson,Hip Hop
13344,David Shaffer,Metal
13345,Reginald Schultz,Rock
13346,Meghan Soto,R&B
13349,Brianna Dickerson,Electronic
13350,Brittany Gonzalez,Blues
13351,Alexander Fry,Pop
13353,Tanner Jackson,Reggae
13359,Robert Fowler,Hip Hop
13360,Maureen Oconnor,Classical
13368,George Sherman,Blues
13369,Daniel Gonzalez,Folk
13370,Sarah Jackson,Folk
13372,Patricia Montoya,Metal
13377,Dana White,Electronic
13378,Glenn Johnson,Hip Hop
13381,Tina Leonard,Country
13385,Zachary Pierce,R&B
13386,Christopher Green,Folk
13390,Johnny Moore,Metal
13391,Richard Kelly,Country
13396,Alexis Jordan,Jazz
13399,Alyssa Faulkner,Reggae
13401,Lauren Barrett,Pop
13406,Elizabeth Bautista,Blues
13407,Bryan Mitchell,Hip Hop
13410,Michael Scott,Electronic
13412,Kyle Thomas,Metal
13424,Matthew White,Jazz
13441,Valerie Jones,Metal
13442,James Underwood,Rock
13444,Lori Nichols,Blues
13447,Patrick Paul,Reggae
13450,Veronica Burke,Country
13451,Lance Callahan,Rock
13461,Alexandra Rodriguez,Blues
13463,Jennifer Brewer,Blues
13466,Richard Howell,Pop
13469,Diana Moreno,Hip Hop
13471,Brandon White,Electronic
13473,Dennis Bradshaw,Blues
13474,Melissa Vasquez,Rock
13480,Martin Washington,Electronic
13483,Angelica Thomas,Blues
13485,Kaitlyn Phillips,Hip Hop
13489,Steven Jones,Classical
13490,Jennifer Knight,Folk
13495,Rita Baker,Folk
13497,Daniel Middleton,Blues
13506,Katherine Todd,Electronic
13517,Chelsea Greene,Rock
13521,Leah Shaw,Country
13522,Jordan Cisneros,Rock
13525,Victor Alexander,Pop
13528,Nicole Morgan,Classical
13533,Brittany Edwards,Blues
13538,Christopher Alvarez,Hip Hop
13539,Vanessa Melton,Blues
13540,Christopher Massey,Classical
13542,Joshua Gonzalez,Country
13544,Kelly Harris,Reggae
13545,Craig Schroeder,Reggae
13549,Michelle Flores,Hip Hop
13552,Susan Hopkins,Country
13555,Jon Hahn,Classical
13556,Hannah Trujillo,Hip Hop
13559,Tracy Sherman,R&B
13563,Grace Reed,Electronic
13565,John Young,Hip Hop
13566,Cynthia Smith,R&B
13570,Zachary Davila,Reggae
13572,Lorraine Matthews,Folk
13580,Kyle Gordon,Hip Hop
13582,Mark Gillespie,Rock
13584,David Bell,Blues
13585,Natalie Lopez,Metal
13596,Stephen Holland,Metal
13599,James Watson,Blues
13600,Brittany Ferguson,Country
13601,Mark Thomas,Rock
13602,Anna Sexton,Blues
13607,Amanda Phillips,Folk
13613,Philip Velasquez,Metal
13621,Carlos Williams,Folk
13622,Samantha Wilson,Classical
13624,Daniel Brown,Reggae
13626,Carolyn Allison,Rock
13627,Nathan Jones,Reggae
13628,Kyle Garcia,Reggae
13629,Jennifer Matthews,Blues
13632,Christina Welch,Jazz
13634,Kara Flores,R&B
13640,Heather Williams,Jazz
13641,Andrew Miller,Hip Hop
13647,Anthony Camacho,Classical
13649,Tyler Bass,Folk
13650,Tiffany Ellison,Folk
13652,Sherry Stephenson,Blues
13654,Whitney Martin,Jazz
13655,David Bailey,Hip Hop
13663,Max Brown,Blues
13671,Dominique Randall,Reggae
13674,Jermaine Williams,Classical
13675,Alicia Dennis,Rock
13677,John Hart,Classical
13686,Kelly Ruiz,Folk
13688,Caitlin Castaneda,Country
13691,Steven Nielsen,Reggae
13697,Adam Mullen,Classical
13701,Jennifer Brown,Jazz
13711,Chad Wilson,Classical
13715,Jasmine Rogers,Classical
13716,Lisa Lynn,Country
13718,Leonard Burton,Electronic
13719,Megan Russell,Blues
13720,Terri Reese,Electronic
13727,Candace Young,Metal
13729,Michael Quinn,Electronic
13731,Ashley Hartman,Pop
13733,Valerie Castillo,Jazz
13736,Tammy Lawson,Blues
13745,Erica Stewart,Country
13754,Patrick Tyler,Folk
13757,Christopher Mendez,Rock
13768,Pamela Hodges,Folk
13772,Alex Henry,Country
13773,Jesse Nelson,Rock
13775,Maureen Hardy,Rock
13779,Robin Morrison,Blues
13783,Mary Pierce,Electronic
13790,Barbara Scott,Hip Hop
13793,Logan Schneider,Classical
13796,Amy Nguyen,Jazz
13802,Cameron West,R&B
13803,Joanna Simpson,Reggae
13804,Barry Koch,Hip Hop
13810,Veronica Haas,Hip Hop
13811,Patricia Irwin,Blues
13813,Cynthia Martin,Folk
13814,Rebecca Burnett,Electronic
13815,Kenneth Johnson,Electronic
13816,Jennifer Santos,Hip Hop
13826,Stacey Santiago,Electronic
13829,Cynthia Martinez,Country
13831,Chelsea Howell,Country
13833,Courtney Moore,Metal
13834,Brandy Campbell,Electronic
13836,Samantha Blair,Reggae
13838,Christopher Castillo,Electronic
13839,Reginald Rivera,Rock
13840,Katherine Smith,Rock
13841,Margaret Archer,R&B
13852,Brandon Lewis,Rock
13854,John Bell,Jazz
13858,Maria Barnett,Country
13863,Steven Howard,Blues
13870,Pamela Espinoza,Reggae
13877,Lisa Miller,Folk
13878,Michael York,Blues
13880,Karen Hardy,Classical
13881,Justin Williams,Rock
13885,Richard Morales,Jazz
13893,Kimberly Collins,Country
13897,Erika Burton,Electronic
13902,Kim Vazquez,Reggae
13915,Lisa Gonzalez,Metal
13918,James Moyer,Hip Hop
13923,Tammy Mueller,Folk
13924,Jennifer Rosario,R&B
13927,Mckenzie Moss,Classical
13929,Megan Martin,Blues
13934,Devin Walker,Reggae
13936,Jeffrey Byrd,Folk
13938,Steven Powell,Folk
13939,Monica Williamson,Jazz
13943,Lisa Palmer,Metal
13945,Timothy Beltran,Pop
13946,Sean Diaz,R&B
13949,Rachel Nguyen,Pop
13950,Gina Lee,Rock
13952,Kathleen Watson,Jazz
13956,Luis Oliver,Country
13959,Hannah Reyes,Electronic
13962,Michelle Hunter,Rock
13963,Kimberly Riley,Metal
13964,Emily Wiggins,Reggae
13971,Christina Reed,Rock
13975,Brian Williams,Country
13985,Christopher Wright,Country
13986,Tom Noble,Blues
13989,Shannon Davis,R&B
13993,Willie Walker,Electronic
13998,Richard Herman,Classical
13999,Sean Watson,Country
14000,Cynthia Martin,Electronic
14001,Blake Bennett,Rock
14003,Michelle Walsh,Rock
14009,Richard Foster,Country
14010,Betty West,Reggae
14011,Julia Vazquez,Pop
14013,Katelyn Foster,Classical
14017,Sharon Parker,Pop
14025,Jennifer Morales,R&B
14028,Steve Hall,Metal
14030,Eric Dean,Metal
14032,Carla Smith,R&B
14035,Katie Haynes,Pop
14036,Melissa Deleon,R&B
14037,Mason Mann,Hip Hop
14039,David Roberts,Blues
14041,Ryan Meyer,Blues
14047,Cindy Rosales,Reggae
14048,Lindsey Blanchard,Blues
14049,Jerry Barr,Electronic
14053,Jeremy Jenkins,Reggae
14057,Kimberly Gay,R&B
14065,Travis Johnson,Rock
14072,Jennifer Anderson,Jazz
14073,Thomas Moore,Country
14076,Andrew Gordon,Blues
14077,Pamela Ortiz,Pop
14081,Melanie Gomez,Metal
14085,Christopher Hernandez,R&B
14086,Michael Barajas,Metal
14093,Nicole Calderon,Metal
14094,Rebecca Martin,Classical
14098,Mario Green,Electronic
14102,Leslie Wiggins,Classical
14105,Bryan Mccarty,Blues
14110,Devin Ferrell,Rock
14114,Dustin Ellis,Jazz
14116,Angela Bird,Rock
14118,Kevin Bolton,Electronic
14119,Angelica Evans,R&B
14123,Eric Mcintosh,Jazz
14125,Lee Garcia,Pop
14128,Melissa Carney,Country
14131,Jonathon Miller,Jazz
14133,Denise Webb,Metal
14134,Robert Cabrera,Rock
14136,Charlene Morrison,Electronic
14137,Shane Parker,Folk
14141,Stephen Simon,Classical
14155,Tamara Mcdaniel,Classical
14159,Joshua Zimmerman,Folk
14160,Monica Phillips,Reggae
14164,Lynn Carroll,Rock
14166,Elizabeth Day,Rock
14168,Jennifer Martinez,Blues
14171,Hailey Castillo,Metal
14173,Ashley Wilkinson,Jazz
14176,Corey Thompson,Reggae
14177,Marissa Michael,R&B
14184,Sarah Ward,R&B
14188,Zachary Dillon,Hip Hop
14190,Christopher Brown,Hip Hop
14197,Nathan Hanson,Rock
14201,Marcus Le,Electronic
14209,Carla Lowe,Jazz
14212,Donna Glenn,Hip Hop
14218,Jose Harris,R&B
14220,Dawn Hartman,Hip Hop
14228,Jeffrey Alvarado,Blues
14232,Alexander Daniels,Hip Hop
14234,Kelly Yang,Classical
14235,Tammy Summers,R&B
14236,Alice Wilson,R&B
14242,Gerald Willis,Hip Hop
14251,Amanda Morgan,R&B
14252,Sandra Thompson,Country
14258,Ann Solis,Hip Hop
14259,David Rice,Folk
14263,Brian Schneider,Electronic
14264,Jennifer Wilkerson,Country
14271,John Mccoy,Hip Hop
14274,Joshua Fox,Hip Hop
14277,Betty Saunders,Folk
14290,Katrina Gonzalez,Hip Hop
14292,Kayla Calderon,Country
14293,Danny Williams,Country
14295,Lisa Campbell,Reggae
14296,Elizabeth Sandoval,Hip Hop
14303,Charles Ryan,Country
14304,Ryan Dean,Classical
14310,Heidi Mccoy,Hip Hop
14314,Teresa Daniels,Country
14315,Justin Gonzalez,Metal
14316,Debra Baldwin,Electronic
14319,Lisa Holt,Folk
14321,Stephen Mora,Hip Hop
14334,Barbara Jackson,Electronic
14336,Stephanie Smith,Folk
14337,Theresa Peterson,Metal
14340,Melissa Farrell,Hip Hop
14344,Billy Estrada,Blues
14349,Marissa Wilson,Folk
14351,Janice Barrett,R&B
14354,Alyssa Clark,Rock
14356,Gerald Peterson,Pop
14365,Sara Bates,Classical
14366,Robert Williamson,Classical
14367,Denise Bowman,Blues
14369,Nancy Figueroa,Pop
14370,Michael Gonzales,Hip Hop
14372,Alicia Ray,Country
14374,Juan Santos,Blues
14377,Stacey Fischer,Rock
14383,Ronald Craig,Metal
14384,Kenneth Young,R&B
14387,Carol Espinoza,Folk
14391,Isaac Jackson,Classical
14394,Paul Garza,Hip Hop
14401,Christopher Anderson,Blues
14406,Bruce Sharp,Folk
14407,Marc Atkins,Classical
14413,Elizabeth Scott,Folk
14414,James Burke,Hip Hop
14420,Kyle Cantrell,R&B
14424,Sara Russell,Metal
14425,Scott Phelps,Pop
14426,Terri Jensen,Reggae
14440,Susan Huber,Jazz
14443,Jennifer Brandt,Jazz
14445,Alex Thompson,Blues
14451,Desiree Brooks,Blues
14452,Amanda Kennedy,Country
14453,Nichole Rivera,Rock
14454,Patricia Wilson,Pop
14457,William Smith,Pop
14460,Joe Bell,Hip Hop
14465,Taylor Pearson,Jazz
14466,Kevin Daniel,Electronic
14468,Michael Turner,Classical
14470,Hector Tucker,R&B
14472,Christopher Lee,Blues
14477,Brandy Martinez,Rock
14483,Stephanie Silva,Reggae
14484,Sabrina Browning,R&B
14487,Caroline Martin,Rock
14494,Kevin Aguilar,R&B
14497,Jessica Horn,Jazz
14502,Emily Davidson,Jazz
14505,Elizabeth Rollins,Reggae
14509,Evan Bradshaw,Hip Hop
14514,Ricky Williams,Jazz
14515,Katelyn Hutchinson,Rock
14521,Gregory Short,Hip Hop
14524,Karen Campbell,Jazz
14525,David Morris,R&B
14529,Nicholas Porter,Blues
14530,Rachel Campbell,Jazz
14534,Christina Massey,Pop
14535,Lori Ross,Hip Hop
14536,Nicole Chandler,Country
14546,David Ramos,Hip Hop
14547,Brenda White,Reggae
14551,Joel Harrison,R&B
14553,Cynthia Barry,Blues
14554,Tyler Lamb,Blues
14558,Christopher Jones,Jazz
14559,Anne Fowler,Rock
14560,Shirley Robinson,Rock
14562,Andrew Anderson,Hip Hop
14564,Robert Rocha,Metal
14566,Samantha Jackson,R&B
14567,Carolyn Herman,Rock
14574,Nicolas Smith,Country
14577,Scott West,Country
14579,James Martinez,Classical
14580,Garrett Olsen,Electronic
14581,Laura Stanley,Rock
14588,Paul Bailey,Blues
14593,Shaun Young,Blues
14596,Daniel Franco,Hip Hop
14602,Aaron Wagner,Blues
14604,Natasha Thomas,Pop
14606,Kathy Evans,Blues
14607,Randall Wong,Reggae
14616,Ian Gilbert,Folk
14617,Andrew Mendoza,Reggae
14618,Amanda Horne,Blues
14619,Katie Brown,Reggae
14622,Kristina Choi,Classical
14634,Kristina Chase,Reggae
14640,Christopher Winters,Jazz
14643,William Lewis,Blues
14654,Melissa Watkins,R&B
14657,Chad Wilson,Folk
14668,Jessica Thompson,Reggae
14676,David Hall,Hip Hop
14677,Erica Mendoza,Jazz
14678,Jonathon Hogan,Electronic
14679,Grace Miller,Rock
14680,Johnny Ross,Blues
14688,Erik Anderson,Electronic
14689,Joseph Kim,Jazz
14691,Brooke Giles,Metal
14693,Seth Santos,Hip Hop
14695,Gregory Paul,Country
14696,Samantha White,Electronic
14697,Margaret Contreras,R&B
14698,Terri Villegas,Classical
14701,Kimberly Brown,Rock
14702,Thomas Padilla,Reggae
14705,Joseph Harrell,Jazz
14715,Jonathan Bright,Folk
14722,Monica Russell,Country
14724,Michael Beck,Country
14731,Heather Garcia,Country
14733,Sandra Johnson,R&B
14735,Samuel Haley,Pop
14738,Denise Sanchez,R&B
14739,Maurice Spencer,Rock
14748,Brett Steele,Electronic
14753,Ryan Rogers,Reggae
14757,Samantha Williams,Folk
14760,Donald Bolton,Pop
14763,Eddie Allen,Classical
14764,Mary Carter,Rock
14766,Amanda Reed,Rock
14768,Christina Finley,Folk
14773,Andrew Reid,Classical
14774,Wayne Barton,Country
14776,Eileen Blankenship,Country
14780,Megan Lane,R&B
14782,Christina Thompson,Rock
14785,Jason Wood,Metal
14805,David Stevens,Metal
14808,Cindy Velez,Rock
14813,Nicole Maxwell,Blues
14828,Clayton Jordan,Reggae
14833,David Haas,Hip Hop
14836,Tony Wagner,Pop
14843,Timothy Brown,Hip Hop
14851,Luis Larson,R&B
14859,Alexandria Buck,Folk
14866,Jonathan Baker,Reggae
14871,Amber Meyer,Pop
14878,Mario Harris,Rock
14882,Vanessa Walker,Country
14884,Amber Ellis,R&B
14885,Ann Berry,Classical
14887,Amy George,Pop
14890,Paul Dean,Jazz
14892,Lindsay Smith,Classical
14893,Clayton Sellers,Jazz
14895,Ashley Blankenship,Jazz
14896,Robert Ortiz,Jazz
14897,Oscar Smith,Blues
14899,Megan Anderson,Country
14903,Barbara Mitchell,Metal
14904,Kelly Garrison,Hip Hop
14909,Stephanie Fitzpatrick,Jazz
14910,Cindy Taylor,Pop
14911,Jason Velazquez,Pop
14915,Carlos Diaz,Reggae
14919,Desiree Dudley,Pop
14920,Joseph Smith,Rock
14925,Gloria Murphy,R&B
14926,Kayla Williamson,Jazz
14929,Jared Travis,Metal
14930,Courtney Martinez,Pop
14931,Matthew Riley,Jazz
14937,Susan Brown,Jazz
14938,Anna Cannon,Jazz
14940,William Hopkins,Folk
14945,David Waller,Rock
14946,Chad Thompson,Pop
14947,Jeremy Reynolds,Metal
14948,Teresa Williams,Folk
14949,Savannah Walters,Folk
14955,Anna Adams,Reggae
14958,Jason Anderson,Reggae
14961,Bryan Pearson,Rock
14964,Olivia Sparks,Classical
14965,Kimberly Griffin,Classical
14967,Ryan Copeland,Pop
14968,Mark Robinson,Hip Hop
14970,Levi Adams,Rock
14983,Melinda Sanchez,Folk
14988,Anthony Hoffman,Electronic
14989,Anthony Peters,Country
14990,Jimmy Anderson,Blues
14991,Jaclyn Reese,Reggae
14994,Troy Griffith,Pop
14997,Danny Travis,Folk
15006,Evan Woods,Pop
15009,Taylor Smith,Country
15012,Lisa Nelson,Pop
15018,William Wilson,Classical
15021,Veronica Ramirez,Blues
15023,Katherine Hernandez,Electronic
15029,Scott Stanley,Hip Hop
15037,Shirley Armstrong,Metal
15044,Thomas Williams,Electronic
15045,Ashley Potts,R&B
15047,Jay Hart,Jazz
15052,Christopher Thomas,R&B
15053,Brianna Rubio,Classical
15054,Erica Harris,Electronic
15057,Melissa Ayala,Jazz
